1438651189.931001,12F83410,20,0x20
1438651189.932081,12F84310,00,0x0
1438651189.936757,12F97450,8040,0x80,0x40
1438651189.937618,12F85150,4001000060,0x40,0x1,0x0,0x0,0x60
1438651189.940880,12F87810,00,0x0
1438651189.946862,12F85050,000320200008,0x0,0x3,0x20,0x20,0x0,0x8
1438651189.947613,12F97150,E0FF0D,0xe0,0xff,0xd
1438651189.948733,0EF86350,00000000555578DE,0x0,0x0,0x0,0x0,0x55,0x55,0x78,0xde
1438651189.961019,12F83010,80,0x80
1438651189.964373,0EF82390,0102,0x1,0x2
1438651189.966630,12F96D50,04000000,0x4,0x0,0x0,0x0
1438651189.971198,12F81010,2800800000,0x28,0x0,0x80,0x0,0x0
1438651189.974264,0EF88190,00,0x0
1438651189.997143,12F96050,00000000410A00,0x0,0x0,0x0,0x0,0x41,0xa,0x0
1438651190.006526,1610FF72,,
1438651190.030907,0EF82010,00,0x0
1438651190.036759,12F97450,8000,0x80,0x0
1438651190.046848,12F85050,00031F200008,0x0,0x3,0x1f,0x20,0x0,0x8
1438651190.047596,12F97150,E0FF0D,0xe0,0xff,0xd
1438651190.048712,0EF86350,0000000055557ADC,0x0,0x0,0x0,0x0,0x55,0x55,0x7a,0xdc
1438651190.056608,0EF87372,DC35,0xdc,0x35
1438651190.071028,12F82C10,20,0x20
1438651190.072019,12F83210,08,0x8
1438651190.081283,0AF81110,52C000000000,0x52,0xc0,0x0,0x0,0x0,0x0
1438651190.083021,0AF87110,00FF00,0x0,0xff,0x0
1438651190.097230,12F85450,D536000000160000,0xd5,0x36,0x0,0x0,0x0,0x16,0x0,0x0
1438651190.098261,12F96050,00000000410A00,0x0,0x0,0x0,0x0,0x41,0xa,0x0
1438651190.110979,0AF87010,1024,0x10,0x24
1438651190.127132,0EF91250,0000000000000008,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x8
1438651190.128163,12F96150,415F0000000000,0x41,0x5f,0x0,0x0,0x0,0x0,0x0
1438651190.129420,12F86150,00001000000000FC,0x0,0x0,0x10,0x0,0x0,0x0,0x0,0xfc
1438651190.130902,12F83110,08,0x8
1438651190.136725,12F97450,8000,0x80,0x0
1438651190.137357,12F85C50,00,0x0
1438651190.138520,12F95F50,8284860000000000,0x82,0x84,0x86,0x0,0x0,0x0,0x0,0x0
1438651190.139734,16F86250,0D00000000000000,0xd,0x0,0x0,0x0,0x0,0x0,0x0,0x0
1438651190.140794,12F96B50,7FF8F10000000000,0x7f,0xf8,0xf1,0x0,0x0,0x0,0x0,0x0
1438651190.141419,0AF97950,00,0x0
1438651190.142289,12F95A50,00000000,0x0,0x0,0x0,0x0
1438651190.146729,12F85050,00031F200008,0x0,0x3,0x1f,0x20,0x0,0x8
1438651190.147483,12F97150,E0FF0D,0xe0,0xff,0xd
1438651190.148162,12F97350,0000,0x0,0x0
1438651190.148798,12F97C50,18,0x18
1438651190.149983,0EF86350,0000000055557DD9,0x0,0x0,0x0,0x0,0x55,0x55,0x7d,0xd9
1438651190.150611,12F88090,00,0x0
1438651190.154260,12F82290,80,0x80
1438651190.154909,0EF81490,00,0x0
1438651190.160891,12F84010,40,0x40
1438651190.166774,12F96D50,04000000,0x4,0x0,0x0,0x0
1438651190.171112,1610FF10,,
1438651190.181018,12F84110,80,0x80
1438651190.182015,12F84210,80,0x80
1438651190.184546,12F89090,00010004,0x0,0x1,0x0,0x4
1438651190.185278,1610FF54,,
1438651190.197169,12F96050,00000000410A00,0x0,0x0,0x0,0x0,0x41,0xa,0x0
1438651190.210915,0EF81510,02,0x2
1438651190.230910,12F83410,20,0x20
1438651190.231902,12F84310,00,0x0
1438651190.236866,12F97450,8000,0x80,0x0
1438651190.237787,12F85150,4001000060,0x40,0x1,0x0,0x0,0x60
1438651190.240905,12F87810,00,0x0
1438651190.246889,12F85050,00031D200008,0x0,0x3,0x1d,0x20,0x0,0x8
1438651190.247656,12F97150,E0FF0D,0xe0,0xff,0xd
1438651190.248771,0EF86350,0000000055557FD7,0x0,0x0,0x0,0x0,0x55,0x55,0x7f,0xd7
1438651190.260921,12F83010,80,0x80
1438651190.264369,0EF82390,0102,0x1,0x2
1438651190.271234,12F81010,2800800000,0x28,0x0,0x80,0x0,0x0
1438651190.274245,0EF88190,00,0x0
1438651190.297031,12F96050,00000000410A00,0x0,0x0,0x0,0x0,0x41,0xa,0x0
1438651190.298036,16F97D54,A22518199F923521,0xa2,0x25,0x18,0x19,0x9f,0x92,0x35,0x21
1438651190.326985,0EF91250,0000000000000008,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x8
1438651190.330915,0EF82010,00,0x0
1438651190.337124,12F97450,8000,0x80,0x0
1438651190.346804,12F85050,00031D200008,0x0,0x3,0x1d,0x20,0x0,0x8
1438651190.347554,12F97150,E0FF0D,0xe0,0xff,0xd
1438651190.348677,0EF86350,00000000555582D4,0x0,0x0,0x0,0x0,0x55,0x55,0x82,0xd4
1438651190.356299,0EF87372,DC35,0xdc,0x35
1438651190.366663,12F96D50,04000000,0x4,0x0,0x0,0x0
1438651190.370910,12F82C10,20,0x20
1438651190.371894,12F83210,08,0x8
1438651190.381365,0AF81110,52C000000000,0x52,0xc0,0x0,0x0,0x0,0x0
1438651190.383039,0AF87110,00FF00,0x0,0xff,0x0
1438651190.393042,1610FF50,,
1438651190.397498,12F85450,D536000000160000,0xd5,0x36,0x0,0x0,0x0,0x16,0x0,0x0
1438651190.398542,12F96050,00000000410A00,0x0,0x0,0x0,0x0,0x41,0xa,0x0
1438651190.411050,0AF87010,1024,0x10,0x24
1438651190.427193,12F86150,00001000000000FC,0x0,0x0,0x10,0x0,0x0,0x0,0x0,0xfc
1438651190.430901,12F83110,08,0x8
1438651190.437055,12F97450,8040,0x80,0x40
1438651190.437687,12F85C50,00,0x0
1438651190.438821,16F86250,0E00000000000000,0xe,0x0,0x0,0x0,0x0,0x0,0x0,0x0
1438651190.439559,0AF97950,00,0x0
1438651190.440313,12F95A50,00000000,0x0,0x0,0x0,0x0
1438651190.446697,12F85050,00032B200008,0x0,0x3,0x2b,0x20,0x0,0x8
1438651190.447503,12F97150,E0FF0D,0xe0,0xff,0xd
1438651190.449418,12F97350,0000,0x0,0x0
1438651190.450401,0EF86350,00000000555584D2,0x0,0x0,0x0,0x0,0x55,0x55,0x84,0xd2
1438651190.450615,12F88090,00,0x0
1438651190.454316,0EF81490,00,0x0
1438651190.460923,12F84010,40,0x40
1438651190.480939,12F84110,80,0x80
1438651190.481901,12F84210,80,0x80
1438651190.484541,12F89090,00010004,0x0,0x1,0x0,0x4
1438651190.497195,12F96050,00000000410A00,0x0,0x0,0x0,0x0,0x41,0xa,0x0
1438651190.511035,0EF81510,02,0x2
1438651190.527061,0EF91250,0000000000000008,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x8
1438651190.530924,12F83410,20,0x20
1438651190.531888,12F84310,00,0x0
1438651190.537046,12F97450,8000,0x80,0x0
1438651190.537937,12F85150,4001000060,0x40,0x1,0x0,0x0,0x60
1438651190.540892,12F87810,00,0x0
1438651190.546763,12F85050,000323200008,0x0,0x3,0x23,0x20,0x0,0x8
1438651190.547879,0EF86350,00000000555587CF,0x0,0x0,0x0,0x0,0x55,0x55,0x87,0xcf
1438651190.548644,12F97150,E0FF0D,0xe0,0xff,0xd
1438651190.549579,12F85250,7F0038A8,0x7f,0x0,0x38,0xa8
1438651190.560928,12F83010,80,0x80
1438651190.564317,0EF82390,0102,0x1,0x2
1438651190.566579,12F96D50,04000000,0x4,0x0,0x0,0x0
1438651190.571197,12F81010,2800800000,0x28,0x0,0x80,0x0,0x0
1438651190.574258,0EF88190,00,0x0
1438651190.597332,12F96050,00000000410A00,0x0,0x0,0x0,0x0,0x41,0xa,0x0
1438651190.631048,0EF82010,00,0x0
1438651190.637084,12F97450,8000,0x80,0x0
1438651190.638205,12F95F50,8284860000000000,0x82,0x84,0x86,0x0,0x0,0x0,0x0,0x0
1438651190.646905,12F85050,000320200008,0x0,0x3,0x20,0x20,0x0,0x8
1438651190.647654,12F97150,E0FF0D,0xe0,0xff,0xd
1438651190.648276,12F97C50,18,0x18
1438651190.649524,0EF86350,00000000555589CD,0x0,0x0,0x0,0x0,0x55,0x55,0x89,0xcd
1438651190.655930,0EF87372,DC35,0xdc,0x35
